gene_id	gene_name	RAP1_IAA_30M_REP1	RAP1_UNINDUCED_REP1	RAP1_UNINDUCED_REP2	WT_REP1	WT_REP2
YAL067C	SEO1	1.07879120078908	2.85647843304	3.96230426103604	1.11131055646389	0
YAL067W-A	YAL067W-A	0	0	0	0	0
YAL068C	PAU8	17.4487811722175	38.72665475262	147.72688879622	35.6325416746474	25.5891299349256
YAL068W-A	YAL068W-A	0	0	70.3067441969377	0	0
YAL069W	YAL069W	22.4814547304845	22.33043669439	0	0	10.9155854017109
YAR002C-A	ERP1	240.425274156692	273.95253621972	570.01129103999	316.092221849483	233.886467541184
YAR002W	NUP60	68.3490984010364	63.88503553242	131.81747520862	76.5760544280944	47.4568726233475
YAR003W	SWD1	42.2321753099402	24.0524164602	51.5176417573725	38.6516875839874	23.2065408001232
YAR007C	RFA1	59.4755545470415	60.47862423381	118.324801131658	101.415425057512	45.6637580850957
YAR008W	SEN34	23.7316182270397	35.33203533528	47.2597328826887	10.8476443849542	13.027202971663
YAR009C	YAR009C	8884.95730064278	7170.41798965998	14482.4793492879	20443.5584102717	9228.54954147258
YAR010C	YAR010C	9289.50934434216	8273.71743042231	16738.4460194588	22611.3142356062	9810.42976387146
YAR014C	BUD14	50.5874539723226	47.33042919273	133.99754226177	64.9248988734131	43.9177595409439
YAR015W	ADE1	127.127882501257	136.95771091797	339.246468674557	225.912362339564	98.2417445422982
YAR018C	KIN3	30.5425320231245	19.30237846191	40.1623355082958	40.8829983232331	21.1473967463711
YAR019C	CDC15	13.2642997035073	18.54059156226	40.8465426855271	18.2273837709268	12.5053723221125
YAR019W-A	YAR019W-A	0	0	0	0	0
YAR020C	PAU7	0	0	0	0	0
YAR023C	YAR023C	4.67133994110467	5.03002862226	26.1648710954298	9.58695964196641	4.6029834427546
YAR027W	UIP3	86.996494748397	105.10343728281	241.882237292718	102.665867135933	66.8215753072668
YAR028W	YAR028W	61.5611098314436	41.67738033327	186.776926721221	53.2834186550647	38.3962148899384
YAR029W	YAR029W	21.9449919710779	114.55630768287	476.713154289651	0	0
YAR030C	YAR030C	19.3639021976174	0	32.986681033711	9.86698610405613	0
YAR031W	PRM9	45.3616472639714	22.54572360819	89.1304116841669	34.3848403219006	21.2372224690712
YAR033W	MST28	6.48011682224848	35.26547564241	50.029533965726	16.6510683396164	9.5990537422596
YAR035C-A	YAR035C-A	0	0	0	0	0
YAR035W	YAT1	1.83676852637784	3.21655634271	3.34633415530865	11.3547246901176	1.81779389645182
YAR042W	SWH1	53.2844156267333	46.17557194095	89.2145590019268	69.7101965482163	39.0575985054891
YAR047C	YAR047C	0	0	42.6477116197813	11.042388421435	0
YAR050W	FLO1	1.52426065864952	2.47092321798	3.7991209817722	6.33595238324066	3.45865821805346
YAR053W	YAR053W	0	0	0	0	0
YAR060C	YAR060C	9.99385725977399	0	70.5637202244414	0	9.74770704460975
YAR061W	YAR061W	0	0	0	0	0
YAR062W	YAR062W	4.05344073719605	0	8.74675809687125	4.16287328554684	0
YAR064W	YAR064W	0	0	0	0	0
YAR066W	YAR066W	11.7511027293918	24.17748578154	33.5372933774545	20.1174761057259	42.5131164930925
YAR068W	YAR068W	65.4655776059275	43.26677170767	147.898042307196	55.9218741614081	37.5821126275376
YAR069C	YAR069C	0	0	0	0	12.3735473074624
YAR070C	YAR070C	0	0	0	0	0
snR18	snR18	403.504672472592	3293.63121506157	1713.25935406689	1119.76294857967	1070.44588070387
tA(UGC)A	TGA1	0	0	0	0	0
tL(CAA)A	SUP56	0	0	0	0	0
tP(UGG)A	TRN1	0	0	0	250.167192899474	0
tS(AGA)A	tS(AGA)A	185.583551535806	0	0	0	0
