gene_id	gene_name	RAP1_IAA_30M_REP1	RAP1_UNINDUCED_REP1	RAP1_UNINDUCED_REP2	WT_REP1	WT_REP2
YAL064W-B	YAL064W-B	0.877918718638194	0	1.38138238390783	1.74115861795328	0
YAL065C	YAL065C	0	0	0	0	0
YAL066W	YAL066W	0	0	0	0	0
YAL067C	SEO1	0.992847794531198	2.98655024153151	3.98016601221197	0.992130312771034	0
YAL067W-A	YAL067W-A	0	0	0	0	0
YAL068C	PAU8	1.69309138106719	4.26892851376253	15.6452655740678	3.35389995484994	2.50902302869518
YAL068W-A	YAL068W-A	0	0	0.968730572119592	0	0
YAL069W	YAL069W	1.6099670694767	1.81670074717994	0	0	0.78990241177574
YAR002C-A	ERP1	64.716677375027	83.7731822817744	167.466381276612	82.534951506097	63.6172675884157
YAR002W	NUP60	56.7713815965084	60.2822438872735	119.502708255655	61.6989336420578	39.8317707341046
YAR003W	SWD1	26.7052751212564	17.2784951464264	35.5563903055607	23.7088268213762	14.8285210687286
YAR007C	RFA1	57.9578952412454	66.9529326365537	125.851377676161	95.8663339885259	44.9655159777646
YAR008W	SEN34	8.71926221221333	14.7473720525596	18.9518553551987	3.86612439573037	4.83656902332087
YAR009C	YAR009C	17621.9987891496	16156.1505250999	31350.9586566171	39331.8444252035	18495.5433893571
YAR010C	YAR010C	6102.35368603557	6174.45855143481	12001.2869768382	14408.4878321292	6512.18091786934
YAR014C	BUD14	57.1073436160056	60.6992290830793	165.102654183861	71.0965321678654	50.0983172462715
YAR015W	ADE1	53.6222386370176	65.6272509062952	156.180766112545	92.4340802010301	41.8729943858213
YAR018C	KIN3	19.7956930143076	14.2124874663985	28.4114054326321	25.703745390069	13.8502116704959
YAR019C	CDC15	21.1411815772904	33.5708326208003	71.0572373810836	28.181056260892	20.1407380864298
YAR019W-A	YAR019W-A	0	0	0	0	0
YAR020C	PAU7	0	0	0	0	0
YAR023C	YAR023C	0.930201250042529	1.13788794929483	5.68672374073068	1.85184376797224	0.926208332830461
YAR027W	UIP3	25.8585604046316	35.4905805765535	78.4719872767667	29.6017009998969	20.0702657853658
YAR028W	YAR028W	18.1902513961977	13.9902755837948	60.2370328055523	15.2725776178986	11.464483648761
YAR029W	YAR029W	0.389417489708228	2.309365266183	9.23305128458691	0	0
YAR030C	YAR030C	1.68252614239277	0	3.12835223875226	0.831651655040286	0
YAR031W	PRM9	18.4967187263065	10.4439227207381	39.6679605939522	13.600688261118	8.75059163280287
YAR033W	MST28	1.91476330423827	11.8379254858557	16.1349195087571	4.7726805084334	2.86612091809473
YAR035C-A	YAR035C-A	0	0	0	0	0
YAR035W	YAT1	2.00259806279958	3.98404395783975	3.9821421073271	12.0089205214825	2.00270890423062
YAR042W	SWH1	104.933834282358	103.304969593832	191.760500031594	133.167927693456	77.7239201579457
YAR047C	YAR047C	0	0	3.03070548365241	0.697414440152303	0
YAR050W	FLO1	3.93511601593776	7.24688127295117	10.7050699481884	15.867123578117	9.02276763209142
YAR053W	YAR053W	0	0	0	0	0
YAR060C	YAR060C	0.834861920804561	0	6.43385198235201	0	0.822844563655361
YAR061W	YAR061W	0	0	0	0	0
YAR062W	YAR062W	0.952822524571983	0	2.24410611141756	0.949225459568718	0
YAR064W	YAR064W	0	0	0	0	0
YAR066W	YAR066W	2.83358440069512	6.62311448761174	8.82660364961324	4.70564351646847	10.3589156804995
YAR068W	YAR068W	10.9794627879063	8.24358603636141	27.0731380517022	9.09782972180768	6.36917382976541
YAR069C	YAR069C	0	0	0	0	1.01956421023577
YAR070C	YAR070C	0	0	0	0	0
snR18	snR18	2.15987909557082	20.0285467632897	10.0094927670178	5.81426692055666	5.79001132858537
tA(UGC)A	TGA1	0	0	0	0	0
tL(CAA)A	SUP56	0	0	0	0	0
tP(UGG)A	TRN1	0	0	0	1.01903401172374	0
tS(AGA)A	tS(AGA)A	1.01863745072367	0	0	0	0
