gene_id	gene_name	RAP1_IAA_30M_REP1	RAP1_UNINDUCED_REP1	RAP1_UNINDUCED_REP2	WT_REP1	WT_REP2
YAL064W-B	YAL064W-B	0.878990033796175	0	1.3767197569552	0.87177911065566	0
YAL065C	YAL065C	0	0	0	0	0
YAL066W	YAL066W	0	0	0	0	0
YAL067C	SEO1	0.993029495004759	2.98760447219669	3.98142164416014	0.992329851959878	0
YAL067W-A	YAL067W-A	0	0	0	0	0
YAL068C	PAU8	1.69455083215626	4.25223134668299	21.2502097212767	2.51785566745352	0.83842147993954
YAL068W-A	YAL068W-A	0.527659591958889	0	2.37667383345925	0	0
YAL069W	YAL069W	0	0.969984027387112	0.969484598470457	0	0
YAR002C-A	ERP1	60.9391462801978	83.6689802775734	169.423902371777	80.6927293285921	60.8444544237033
YAR002W	NUP60	56.7745716617586	60.2900526515153	121.522337456831	60.7088991726279	38.8414445592789
YAR003W	SWD1	26.7088403056352	17.2770034252881	35.5519866069197	21.7372462823932	13.844551844541
YAR007C	RFA1	55.9603757507929	66.9684112084141	125.875749583362	94.8707766841131	44.9677020007102
YAR008W	SEN34	7.75323833764331	14.7367167845915	18.9374517036549	3.86797181236511	4.84063668913168
YAR009C	YAR009C	16387.3378019621	16641.0962662594	32225.2156642266	35913.9958533258	16997.6351680737
YAR010C	YAR010C	5631.72275923158	6132.54055075906	11933.2851341209	13204.47595135	6017.1756348107
YAR014C	BUD14	54.1010383467962	60.7181338289091	167.137612165454	67.0904451020408	50.0970599596305
YAR015W	ADE1	51.68717285348	65.5922689322801	156.091658504299	88.5760338089027	38.0051420930323
YAR018C	KIN3	19.7981831920739	14.2115736037695	28.408512640136	24.7196002716449	13.8545469058451
YAR019C	CDC15	21.1397064870524	34.5740802299679	71.087201629364	25.1594327913683	18.1237101817507
YAR019W-A	YAR019W-A	0	0	0	0	0
YAR020C	PAU7	0	0	0	0	0
YAR023C	YAR023C	0.906434679630618	1.10610355617747	5.52767019369273	1.80511521676831	0
YAR027W	UIP3	23.954835558222	35.4523093535776	79.458185179961	24.8414849678383	18.1793827050348
YAR028W	YAR028W	17.2413874036301	13.9750206096928	60.1690927676652	15.2813829132328	10.5210956347741
YAR029W	YAR029W	0.390363514150788	2.3010941652985	9.19963748532352	0	0
YAR030C	YAR030C	1.68471192519086	0	3.11643463115171	0.832756991163094	0
YAR031W	PRM9	16.5546880605441	13.569230939044	43.8164818214636	10.6905612856981	7.7841948285199
YAR033W	MST28	0.957854853273885	12.900019031527	20.41451362867	4.77543216695243	2.86938971656934
YAR035C-A	YAR035C-A	0	0	0	0	0
YAR035W	YAT1	2.00258753578633	3.98521337441758	3.98316144340618	12.0089172725912	2.00269176051831
YAR042W	SWH1	104.923642175054	103.359477319425	194.806088902131	128.107591673026	74.6787040768532
YAR047C	YAR047C	0	0	3.02198987434655	0.699050195899359	0
YAR050W	FLO1	4.40627327507513	8.09260222890332	13.4878652168053	12.8764381400316	6.97056001864733
YAR053W	YAR053W	0	0	0	0	0
YAR060C	YAR060C	0.835298436917527	0	6.40411625489834	0	0.824780334720876
YAR061W	YAR061W	0	0	0	0	0
YAR062W	YAR062W	0.953468886654694	0	2.2407970764986	0.949986562666512	0
YAR064W	YAR064W	0	0	0	0	0
YAR066W	YAR066W	2.83513047560756	6.61346820362695	8.81341739044157	4.70923576728508	10.3731710432952
YAR068W	YAR068W	7.32451101574962	10.5743192041462	25.8350269720617	3.64282446371152	2.73493565234551
YAR069C	YAR069C	0	0	0	0	1.01904341155857
YAR070C	YAR070C	0	0	0	0	0
snR18	snR18	2.13796992662792	20.1850988922829	10.087352962754	5.86280150177875	5.77407438141647
tA(UGC)A	TGA1	0	0	0	0	0
tL(CAA)A	SUP56	0	0	0	0	0
tP(UGG)A	TRN1	0	0	0	1.01876795150881	0
tS(AGA)A	tS(AGA)A	1.0184338794979	0	0	0	0
